数据集名称,所使用数据量条数,平均绝对误差,均方根误差,决定系数
鸡排腿,353,0.1018727640779983,0.1232327046980193,0.7840588416199507
鸡架子,353,0.0969924401072507,0.1100870635933124,0.2200591329348051
鸡毛菜,251,2.826216287935896,3.688921421986585,0.0005965490935802
鸡油,353,0.0693595387458173,0.083217787241655,0.4607032194795206
鸡爪,353,0.3831173236897885,0.4885909853862898,0.7201907243365981
鸡琵琶腿,353,0.1806582065389923,0.2131517025839235,0.83557399231396
鸡翅,353,0.126612149842308,0.2135713946134138,0.167580844600712
鸡翅中,353,0.3778995412373717,0.4882683032450048,0.6770508703746232
鸡翅尖,353,0.0308196707441262,0.052960663450461,0.1603428351309586
鸡翅根,353,0.1234923430293461,0.1624005133360751,0.9130237804704452
鸡肝,353,0.0,0.0,1.0
鸡胗,353,0.3169316403358203,0.4103108439148338,0.851691933485043
鸡胸,353,0.0831472592950171,0.1050532994587605,0.8177810282121901
鸡脖子,353,0.0465426095165645,0.0674718462813541,0.2637079017315136
鸡边腿,353,0.0898540713372396,0.1108043699931068,0.6810777134269754
鸭头,353,0.6419698606053592,0.7670083600847083,0.7917434024384535
鸭心,353,0.0720226225418962,0.0926548959559171,0.193024116241899
鸭肝,353,0.4181719246903224,0.495837934674479,0.6806448675313008
鸭肠,353,0.2094352168449956,0.2271659762213892,0.6711964318837839
鸭胗,353,0.5880038412551246,0.805748946872068,0.3101744177741623
鸭脖子,353,1.205092200887354,1.4440652641109946,0.1094951730731804
鸭腿,353,0.2144020533005868,0.235507138807497,0.014999582242189
鸵鸟蛋,353,8.379452194507742,9.53427984321107,0.0666188485322538
鸽子蛋,353,0.2800288317949706,0.3190900012638475,0.2585980697758049
鹅蛋,353,0.5977855300594234,0.8821166362586548,0.0018198067167796
鹌鹑蛋,353,0.4102811693408514,0.5087983884732056,0.3007574473302224
麦仁,26,4.440892098500626e-16,4.440892098500626e-16,0.0
黄心菜,242,0.7291245665192508,0.8603738968438287,0.4485065353541231
黄花菜,26,7.663091842324977,9.29085046136547,0.1567105909051456
黄花鱼,923,3.716917572640709,5.136358670497354,0.2410090304887632
黄蚬子,303,1.532633128536983,1.839424753012191,0.4006306972354224
黄豆,26,0.12371948174818,0.1619432019908853,0.6746615395946778
黄鳝,605,6.774593169261908,7.727254889126421,0.0001527712462109
黑土王秋田小町米,26,0.0,0.0,1.0
黑爪公鸡,353,0.8443057509369007,0.9199577383255992,0.3572372614328792
黑瓜子,26,0.1132771199786521,0.1345604950940392,0.6799996825148185
黑芝麻,26,0.226554239957304,0.2691209901880782,0.6799996825148189
黑莓,7,6.123856439127377,6.745448825778413,0.1882203119611966
黑豆,26,0.0,0.0,1.0
黑香米,26,0.0576089175863164,0.0703845091762659,0.3911109285052553
黑鱼,613,1.2688576011776151,1.4234463730726232,0.1999577705550502
黑龙江长粒稻花香米,26,0.0369582928175343,0.0427936704087589,0.7797228467102908
龙眼,26,0.9756541322071792,1.2366182536431498,0.3838989804251974
龙豆,27,5.95170028229934,6.834646067319385,0.8809015968293641
